update_date,effective_date,code,name
2017-06-26,2017-06-30,sh.600428,中远海特
2017-06-26,2017-06-30,sh.600435,北方导航
2017-06-26,2017-06-30,sh.600458,时代新材
2017-06-26,2017-06-30,sh.600460,士兰微
2017-06-26,2017-06-30,sh.600466,蓝光发展
2017-06-26,2017-06-30,sh.600478,科力远
2017-06-26,2017-06-30,sh.600481,双良节能
2017-06-26,2017-06-30,sh.600487,亨通光电
2017-06-26,2017-06-30,sh.600496,精工钢构
2017-06-26,2017-06-30,sh.600499,科达洁能
2017-06-26,2017-06-30,sh.600500,中化国际
2017-06-26,2017-06-30,sh.600503,华丽家族
2017-06-26,2017-06-30,sh.600511,国药股份
2017-06-26,2017-06-30,sh.600516,方大炭素
2017-06-26,2017-06-30,sh.600517,置信电气
2017-06-26,2017-06-30,sh.600521,华海药业
2017-06-26,2017-06-30,sh.600525,长园集团
2017-06-26,2017-06-30,sh.600528,中铁工业
2017-06-26,2017-06-30,sh.600536,中国软件
2017-06-26,2017-06-30,sh.600537,亿晶光电
2017-06-26,2017-06-30,sh.600545,卓郎智能
2017-06-26,2017-06-30,sh.600551,时代出版
2017-06-26,2017-06-30,sh.600557,康缘药业
2017-06-26,2017-06-30,sh.600563,法拉电子
2017-06-26,2017-06-30,sh.600565,迪马股份
2017-06-26,2017-06-30,sh.600566,济川药业
2017-06-26,2017-06-30,sh.600572,康恩贝
2017-06-26,2017-06-30,sh.600580,卧龙电气
2017-06-26,2017-06-30,sh.600582,天地科技
2017-06-26,2017-06-30,sh.600584,长电科技
2017-06-26,2017-06-30,sh.600586,金晶科技
2017-06-26,2017-06-30,sh.600587,新华医疗
2017-06-26,2017-06-30,sh.600594,益佰制药
2017-06-26,2017-06-30,sh.600596,新安股份
2017-06-26,2017-06-30,sh.600597,光明乳业
2017-06-26,2017-06-30,sh.600600,青岛啤酒
2017-06-26,2017-06-30,sh.600611,大众交通
2017-06-26,2017-06-30,sh.600614,鹏起科技
2017-06-26,2017-06-30,sh.600618,氯碱化工
2017-06-26,2017-06-30,sh.600628,新世界
2017-06-26,2017-06-30,sh.600633,浙数文化
2017-06-26,2017-06-30,sh.600635,大众公用
2017-06-26,2017-06-30,sh.600639,浦东金桥
2017-06-26,2017-06-30,sh.600640,号百控股
2017-06-26,2017-06-30,sh.600642,申能股份
2017-06-26,2017-06-30,sh.600643,爱建集团
2017-06-26,2017-06-30,sh.600645,中源协和
2017-06-26,2017-06-30,sh.600648,外高桥
2017-06-26,2017-06-30,sh.600651,飞乐音响
2017-06-26,2017-06-30,sh.600655,豫园股份
2017-06-26,2017-06-30,sh.600657,信达地产
2017-06-26,2017-06-30,sh.600664,哈药股份
2017-06-26,2017-06-30,sh.600673,东阳光科
2017-06-26,2017-06-30,sh.600687,刚泰控股
2017-06-26,2017-06-30,sh.600694,大商股份
2017-06-26,2017-06-30,sh.600699,均胜电子
2017-06-26,2017-06-30,sh.600717,天津港
2017-06-26,2017-06-30,sh.600720,祁连山
2017-06-26,2017-06-30,sh.600729,重庆百货
2017-06-26,2017-06-30,sh.600736,苏州高新
2017-06-26,2017-06-30,sh.600743,华远地产
2017-06-26,2017-06-30,sh.600748,上实发展
2017-06-26,2017-06-30,sh.600750,江中药业
2017-06-26,2017-06-30,sh.600751,海航科技
2017-06-26,2017-06-30,sh.600754,锦江股份
2017-06-26,2017-06-30,sh.600755,厦门国贸
2017-06-26,2017-06-30,sh.600757,长江传媒
2017-06-26,2017-06-30,sh.600759,洲际油气
2017-06-26,2017-06-30,sh.600765,中航重机
2017-06-26,2017-06-30,sh.600770,综艺股份
2017-06-26,2017-06-30,sh.600773,西藏城投
2017-06-26,2017-06-30,sh.600776,东方通信
2017-06-26,2017-06-30,sh.600787,中储股份
2017-06-26,2017-06-30,sh.600790,轻纺城
2017-06-26,2017-06-30,sh.600801,华新水泥
2017-06-26,2017-06-30,sh.600805,悦达投资
2017-06-26,2017-06-30,sh.600808,马钢股份
2017-06-26,2017-06-30,sh.600809,山西汾酒
2017-06-26,2017-06-30,sh.600811,东方集团
2017-06-26,2017-06-30,sh.600826,兰生股份
2017-06-26,2017-06-30,sh.600831,广电网络
2017-06-26,2017-06-30,sh.600835,上海机电
2017-06-26,2017-06-30,sh.600839,四川长虹
2017-06-26,2017-06-30,sh.600848,上海临港
2017-06-26,2017-06-30,sh.600859,王府井
2017-06-26,2017-06-30,sh.600862,中航高科
2017-06-26,2017-06-30,sh.600863,内蒙华电
2017-06-26,2017-06-30,sh.600869,智慧能源
2017-06-26,2017-06-30,sh.600872,中炬高新
2017-06-26,2017-06-30,sh.600874,创业环保
2017-06-26,2017-06-30,sh.600879,航天电子
2017-06-26,2017-06-30,sh.600880,博瑞传播
2017-06-26,2017-06-30,sh.600881,亚泰集团
2017-06-26,2017-06-30,sh.600884,杉杉股份
2017-06-26,2017-06-30,sh.600894,广日股份
2017-06-26,2017-06-30,sh.600917,重庆燃气
2017-06-26,2017-06-30,sh.600936,广西广电
2017-06-26,2017-06-30,sh.600967,内蒙一机
2017-06-26,2017-06-30,sh.600970,中材国际
2017-06-26,2017-06-30,sh.600971,恒源煤电
2017-06-26,2017-06-30,sh.600978,宜华生活
2017-06-26,2017-06-30,sh.600993,马应龙
2017-06-26,2017-06-30,sh.600996,贵广网络
2017-06-26,2017-06-30,sh.601000,唐山港
2017-06-26,2017-06-30,sh.601001,大同煤业
2017-06-26,2017-06-30,sh.601002,晋亿实业
2017-06-26,2017-06-30,sh.601012,隆基股份
2017-06-26,2017-06-30,sh.601016,节能风电
2017-06-26,2017-06-30,sh.601020,华钰矿业
2017-06-26,2017-06-30,sh.601168,西部矿业
2017-06-26,2017-06-30,sh.601231,环旭电子
2017-06-26,2017-06-30,sh.601233,桐昆股份
2017-06-26,2017-06-30,sh.601311,骆驼股份
2017-06-26,2017-06-30,sh.601678,滨化股份
2017-06-26,2017-06-30,sh.601689,拓普集团
2017-06-26,2017-06-30,sh.601699,潞安环能
2017-06-26,2017-06-30,sh.601717,郑煤机
2017-06-26,2017-06-30,sh.601777,力帆股份
2017-06-26,2017-06-30,sh.601811,新华文轩
2017-06-26,2017-06-30,sh.601880,大连港
2017-06-26,2017-06-30,sh.601886,江河集团
2017-06-26,2017-06-30,sh.601928,凤凰传媒
2017-06-26,2017-06-30,sh.601929,吉视传媒
2017-06-26,2017-06-30,sh.603000,人民网
2017-06-26,2017-06-30,sh.603001,奥康国际
2017-06-26,2017-06-30,sh.603005,晶方科技
2017-06-26,2017-06-30,sh.603019,中科曙光
2017-06-26,2017-06-30,sh.603025,大豪科技
2017-06-26,2017-06-30,sh.603077,和邦生物
2017-06-26,2017-06-30,sh.603169,兰石重装
2017-06-26,2017-06-30,sh.603188,ST亚邦
2017-06-26,2017-06-30,sh.603198,迎驾贡酒
2017-06-26,2017-06-30,sh.603228,景旺电子
2017-06-26,2017-06-30,sh.603328,依顿电子
2017-06-26,2017-06-30,sh.603355,莱克电气
2017-06-26,2017-06-30,sh.603369,今世缘
2017-06-26,2017-06-30,sh.603377,东方时尚
2017-06-26,2017-06-30,sh.603444,吉比特
2017-06-26,2017-06-30,sh.603515,欧普照明
2017-06-26,2017-06-30,sh.603528,多伦科技
2017-06-26,2017-06-30,sh.603556,海兴电力
2017-06-26,2017-06-30,sh.603567,珍宝岛
2017-06-26,2017-06-30,sh.603568,伟明环保
2017-06-26,2017-06-30,sh.603569,长久物流
2017-06-26,2017-06-30,sh.603589,口子窖
2017-06-26,2017-06-30,sh.603658,安图生物
2017-06-26,2017-06-30,sh.603698,航天工程
2017-06-26,2017-06-30,sh.603766,隆鑫通用
2017-06-26,2017-06-30,sh.603799,华友钴业
2017-06-26,2017-06-30,sh.603806,福斯特
2017-06-26,2017-06-30,sh.603816,顾家家居
2017-06-26,2017-06-30,sh.603866,桃李面包
2017-06-26,2017-06-30,sh.603868,飞科电器
2017-06-26,2017-06-30,sh.603877,太平鸟
2017-06-26,2017-06-30,sh.603883,老百姓
2017-06-26,2017-06-30,sh.603888,新华网
2017-06-26,2017-06-30,sz.000006,深振业A
2017-06-26,2017-06-30,sz.000012,南玻A
2017-06-26,2017-06-30,sz.000021,深科技
2017-06-26,2017-06-30,sz.000025,特力A
2017-06-26,2017-06-30,sz.000027,深圳能源
2017-06-26,2017-06-30,sz.000028,国药一致
2017-06-26,2017-06-30,sz.000031,中粮地产
2017-06-26,2017-06-30,sz.000039,中集集团
2017-06-26,2017-06-30,sz.000049,德赛电池
2017-06-26,2017-06-30,sz.000050,深天马A
2017-06-26,2017-06-30,sz.000061,农产品
2017-06-26,2017-06-30,sz.000062,深圳华强
2017-06-26,2017-06-30,sz.000066,中国长城
2017-06-26,2017-06-30,sz.000078,海王生物
2017-06-26,2017-06-30,sz.000089,深圳机场
2017-06-26,2017-06-30,sz.000090,天健集团
2017-06-26,2017-06-30,sz.000099,中信海直
2017-06-26,2017-06-30,sz.000158,常山北明
2017-06-26,2017-06-30,sz.000400,许继电气
2017-06-26,2017-06-30,sz.000401,冀东水泥
2017-06-26,2017-06-30,sz.000417,合肥百货
2017-06-26,2017-06-30,sz.000418,小天鹅A
2017-06-26,2017-06-30,sz.000426,兴业矿业
2017-06-26,2017-06-30,sz.000488,晨鸣纸业
2017-06-26,2017-06-30,sz.000501,鄂武商A
2017-06-26,2017-06-30,sz.000513,丽珠集团
2017-06-26,2017-06-30,sz.000517,荣安地产
2017-06-26,2017-06-30,sz.000519,中兵红箭
2017-06-26,2017-06-30,sz.000528,柳工
2017-06-26,2017-06-30,sz.000536,华映科技
2017-06-26,2017-06-30,sz.000541,佛山照明
2017-06-26,2017-06-30,sz.000543,皖能电力
2017-06-26,2017-06-30,sz.000547,航天发展
2017-06-26,2017-06-30,sz.000552,靖远煤电
2017-06-26,2017-06-30,sz.000563,陕国投A
2017-06-26,2017-06-30,sz.000566,海南海药
2017-06-26,2017-06-30,sz.000572,海马汽车
2017-06-26,2017-06-30,sz.000581,威孚高科
2017-06-26,2017-06-30,sz.000587,金洲慈航
2017-06-26,2017-06-30,sz.000592,平潭发展
2017-06-26,2017-06-30,sz.000596,古井贡酒
2017-06-26,2017-06-30,sz.000598,兴蓉环境
2017-06-26,2017-06-30,sz.000600,建投能源
2017-06-26,2017-06-30,sz.000612,焦作万方
2017-06-26,2017-06-30,sz.000616,海航投资
2017-06-26,2017-06-30,sz.000620,新华联
2017-06-26,2017-06-30,sz.000636,风华高科
2017-06-26,2017-06-30,sz.000652,泰达股份
2017-06-26,2017-06-30,sz.000656,金科股份
2017-06-26,2017-06-30,sz.000661,长春高新
2017-06-26,2017-06-30,sz.000662,天夏智慧
2017-06-26,2017-06-30,sz.000667,美好置业
2017-06-26,2017-06-30,sz.000669,金鸿控股
2017-06-26,2017-06-30,sz.000680,山推股份
2017-06-26,2017-06-30,sz.000681,视觉中国
2017-06-26,2017-06-30,sz.000685,中山公用
2017-06-26,2017-06-30,sz.000690,宝新能源
2017-06-26,2017-06-30,sz.000697,炼石有色
2017-06-26,2017-06-30,sz.000703,恒逸石化
2017-06-26,2017-06-30,sz.000712,锦龙股份
2017-06-26,2017-06-30,sz.000726,鲁泰A
2017-06-26,2017-06-30,sz.000727,华东科技
2017-06-26,2017-06-30,sz.000729,燕京啤酒
2017-06-26,2017-06-30,sz.000732,泰禾集团
2017-06-26,2017-06-30,sz.000758,中色股份
2017-06-26,2017-06-30,sz.000761,本钢板材
2017-06-26,2017-06-30,sz.000762,西藏矿业
2017-06-26,2017-06-30,sz.000766,通化金马
2017-06-26,2017-06-30,sz.000777,中核科技
2017-06-26,2017-06-30,sz.000778,新兴铸管
2017-06-26,2017-06-30,sz.000786,北新建材
2017-06-26,2017-06-30,sz.000806,银河生物
2017-06-26,2017-06-30,sz.000810,创维数字
2017-06-26,2017-06-30,sz.000816,*ST慧业
2017-06-26,2017-06-30,sz.000825,太钢不锈
2017-06-26,2017-06-30,sz.000829,天音控股
2017-06-26,2017-06-30,sz.000830,鲁西化工
2017-06-26,2017-06-30,sz.000848,承德露露
2017-06-26,2017-06-30,sz.000860,顺鑫农业
2017-06-26,2017-06-30,sz.000877,天山股份
2017-06-26,2017-06-30,sz.000878,云南铜业
2017-06-26,2017-06-30,sz.000897,津滨发展
2017-06-26,2017-06-30,sz.000926,福星股份
2017-06-26,2017-06-30,sz.000930,中粮生化
2017-06-26,2017-06-30,sz.000937,冀中能源
2017-06-26,2017-06-30,sz.000939,*ST凯迪
2017-06-26,2017-06-30,sz.000960,锡业股份
2017-06-26,2017-06-30,sz.000969,安泰科技
2017-06-26,2017-06-30,sz.000970,中科三环
2017-06-26,2017-06-30,sz.000975,银泰资源
2017-06-26,2017-06-30,sz.000979,中弘股份
2017-06-26,2017-06-30,sz.000988,华工科技
2017-06-26,2017-06-30,sz.000997,新大陆
2017-06-26,2017-06-30,sz.000998,隆平高科
2017-06-26,2017-06-30,sz.000999,华润三九
2017-06-26,2017-06-30,sz.001696,宗申动力
2017-06-26,2017-06-30,sz.002001,新和成
2017-06-26,2017-06-30,sz.002002,鸿达兴业
2017-06-26,2017-06-30,sz.002004,华邦健康
2017-06-26,2017-06-30,sz.002005,德豪润达
2017-06-26,2017-06-30,sz.002011,盾安环境
2017-06-26,2017-06-30,sz.002013,中航机电
2017-06-26,2017-06-30,sz.002018,*ST华信
2017-06-26,2017-06-30,sz.002019,亿帆医药
2017-06-26,2017-06-30,sz.002022,科华生物
2017-06-26,2017-06-30,sz.002028,思源电气
2017-06-26,2017-06-30,sz.002030,达安基因
2017-06-26,2017-06-30,sz.002038,双鹭药业
2017-06-26,2017-06-30,sz.002041,登海种业
2017-06-26,2017-06-30,sz.002048,宁波华翔
2017-06-26,2017-06-30,sz.002050,三花智控
2017-06-26,2017-06-30,sz.002051,中工国际
2017-06-26,2017-06-30,sz.002056,横店东磁
2017-06-26,2017-06-30,sz.002063,远光软件
2017-06-26,2017-06-30,sz.002064,华峰氨纶
2017-06-26,2017-06-30,sz.002073,软控股份
2017-06-26,2017-06-30,sz.002078,太阳纸业
2017-06-26,2017-06-30,sz.002092,中泰化学
2017-06-26,2017-06-30,sz.002093,国脉科技
2017-06-26,2017-06-30,sz.002106,莱宝高科
2017-06-26,2017-06-30,sz.002118,紫鑫药业
2017-06-26,2017-06-30,sz.002120,韵达股份
2017-06-26,2017-06-30,sz.002122,*ST天马
2017-06-26,2017-06-30,sz.002123,梦网集团
2017-06-26,2017-06-30,sz.002127,南极电商
2017-06-26,2017-06-30,sz.002128,露天煤业
2017-06-26,2017-06-30,sz.002147,新光圆成
2017-06-26,2017-06-30,sz.002155,湖南黄金
2017-06-26,2017-06-30,sz.002176,江特电机
2017-06-26,2017-06-30,sz.002179,中航光电
2017-06-26,2017-06-30,sz.002190,成飞集成
2017-06-26,2017-06-30,sz.002191,劲嘉股份
2017-06-26,2017-06-30,sz.002194,*ST凡谷
2017-06-26,2017-06-30,sz.002217,合力泰
2017-06-26,2017-06-30,sz.002221,东华能源
2017-06-26,2017-06-30,sz.002223,鱼跃医疗
2017-06-26,2017-06-30,sz.002233,塔牌集团
2017-06-26,2017-06-30,sz.002242,九阳股份
2017-06-26,2017-06-30,sz.002244,滨江集团
2017-06-26,2017-06-30,sz.002249,大洋电机
2017-06-26,2017-06-30,sz.002250,联化科技
2017-06-26,2017-06-30,sz.002251,步步高
2017-06-26,2017-06-30,sz.002254,泰和新材
2017-06-26,2017-06-30,sz.002261,拓维信息
2017-06-26,2017-06-30,sz.002266,浙富控股
2017-06-26,2017-06-30,sz.002268,卫士通
2017-06-26,2017-06-30,sz.002269,美邦服饰
2017-06-26,2017-06-30,sz.002271,东方雨虹
2017-06-26,2017-06-30,sz.002273,水晶光电
2017-06-26,2017-06-30,sz.002276,万马股份
2017-06-26,2017-06-30,sz.002277,友阿股份
2017-06-26,2017-06-30,sz.002281,光迅科技
2017-06-26,2017-06-30,sz.002285,世联行
2017-06-26,2017-06-30,sz.002308,威创股份
2017-06-26,2017-06-30,sz.002309,中利集团
2017-06-26,2017-06-30,sz.002311,海大集团
2017-06-26,2017-06-30,sz.002315,焦点科技
2017-06-26,2017-06-30,sz.002317,众生药业
2017-06-26,2017-06-30,sz.002325,洪涛股份
2017-06-26,2017-06-30,sz.002332,仙琚制药
2017-06-26,2017-06-30,sz.002340,格林美
2017-06-26,2017-06-30,sz.002342,巨力索具
2017-06-26,2017-06-30,sz.002344,海宁皮城
2017-06-26,2017-06-30,sz.002345,潮宏基
2017-06-26,2017-06-30,sz.002353,杰瑞股份
2017-06-26,2017-06-30,sz.002354,天神娱乐
2017-06-26,2017-06-30,sz.002358,森源电气
2017-06-26,2017-06-30,sz.002366,台海核电
2017-06-26,2017-06-30,sz.002368,太极股份
2017-06-26,2017-06-30,sz.002371,北方华创
2017-06-26,2017-06-30,sz.002373,千方科技
2017-06-26,2017-06-30,sz.002375,亚厦股份
2017-06-26,2017-06-30,sz.002384,东山精密
2017-06-26,2017-06-30,sz.002390,信邦制药
2017-06-26,2017-06-30,sz.002392,北京利尔
2017-06-26,2017-06-30,sz.002396,星网锐捷
2017-06-26,2017-06-30,sz.002400,省广集团
2017-06-26,2017-06-30,sz.002405,四维图新
2017-06-26,2017-06-30,sz.002407,多氟多
2017-06-26,2017-06-30,sz.002408,齐翔腾达
2017-06-26,2017-06-30,sz.002410,广联达
2017-06-26,2017-06-30,sz.002414,高德红外
2017-06-26,2017-06-30,sz.002416,爱施德
2017-06-26,2017-06-30,sz.002422,科伦药业
2017-06-26,2017-06-30,sz.002428,云南锗业
2017-06-26,2017-06-30,sz.002431,棕榈股份
2017-06-26,2017-06-30,sz.002437,誉衡药业
2017-06-26,2017-06-30,sz.002439,启明星辰
2017-06-26,2017-06-30,sz.002440,闰土股份
2017-06-26,2017-06-30,sz.002444,巨星科技
2017-06-26,2017-06-30,sz.002460,赣锋锂业
2017-06-26,2017-06-30,sz.002463,沪电股份
2017-06-26,2017-06-30,sz.002468,申通快递
2017-06-26,2017-06-30,sz.002477,雏鹰农牧
2017-06-26,2017-06-30,sz.002479,富春环保
2017-06-26,2017-06-30,sz.002482,广田集团
2017-06-26,2017-06-30,sz.002489,浙江永强
2017-06-26,2017-06-30,sz.002491,通鼎互联
2017-06-26,2017-06-30,sz.002503,搜于特
2017-06-26,2017-06-30,sz.002505,大康农业
2017-06-26,2017-06-30,sz.002512,达华智能
2017-06-26,2017-06-30,sz.002517,恺英网络
2017-06-26,2017-06-30,sz.002544,杰赛科技
2017-06-26,2017-06-30,sz.002551,尚荣医疗
2017-06-26,2017-06-30,sz.002572,索菲亚
2017-06-26,2017-06-30,sz.002573,清新环境
2017-06-26,2017-06-30,sz.002583,海能达
2017-06-26,2017-06-30,sz.002588,史丹利
2017-06-26,2017-06-30,sz.002589,瑞康医药
2017-06-26,2017-06-30,sz.002601,龙蟒佰利
2017-06-26,2017-06-30,sz.002603,以岭药业
2017-06-26,2017-06-30,sz.002635,安洁科技
2017-06-26,2017-06-30,sz.002640,跨境通
2017-06-26,2017-06-30,sz.002642,荣之联
2017-06-26,2017-06-30,sz.002646,青青稞酒
2017-06-26,2017-06-30,sz.002657,中科金财
2017-06-26,2017-06-30,sz.002663,普邦股份
2017-06-26,2017-06-30,sz.002665,首航节能
2017-06-26,2017-06-30,sz.002670,国盛金控
2017-06-26,2017-06-30,sz.002672,东江环保
2017-06-26,2017-06-30,sz.002681,奋达科技
2017-06-26,2017-06-30,sz.002690,美亚光电
2017-06-26,2017-06-30,sz.002699,美盛文化
2017-06-26,2017-06-30,sz.002701,奥瑞金
2017-06-26,2017-06-30,sz.002707,众信旅游
2017-06-26,2017-06-30,sz.002709,天赐材料
2017-06-26,2017-06-30,sz.002727,一心堂
2017-06-26,2017-06-30,sz.002807,江阴银行
2017-06-26,2017-06-30,sz.002815,崇达技术
2017-06-26,2017-06-30,sz.002818,富森美
2017-06-26,2017-06-30,sz.300001,特锐德
2017-06-26,2017-06-30,sz.300002,神州泰岳
2017-06-26,2017-06-30,sz.300010,立思辰
2017-06-26,2017-06-30,sz.300026,红日药业
2017-06-26,2017-06-30,sz.300032,金龙机电
2017-06-26,2017-06-30,sz.300039,上海凯宝
2017-06-26,2017-06-30,sz.300043,星辉娱乐
2017-06-26,2017-06-30,sz.300055,万邦达
2017-06-26,2017-06-30,sz.300058,蓝色光标
2017-06-26,2017-06-30,sz.300088,长信科技
2017-06-26,2017-06-30,sz.300113,顺网科技
2017-06-26,2017-06-30,sz.300115,长盈精密
2017-06-26,2017-06-30,sz.300116,坚瑞沃能
2017-06-26,2017-06-30,sz.300122,智飞生物
2017-06-26,2017-06-30,sz.300134,大富科技
2017-06-26,2017-06-30,sz.300136,信维通信
2017-06-26,2017-06-30,sz.300146,汤臣倍健
2017-06-26,2017-06-30,sz.300147,香雪制药
2017-06-26,2017-06-30,sz.300156,神雾环保
2017-06-26,2017-06-30,sz.300159,新研股份
2017-06-26,2017-06-30,sz.300166,东方国信
2017-06-26,2017-06-30,sz.300199,翰宇药业
2017-06-26,2017-06-30,sz.300202,聚龙股份
2017-06-26,2017-06-30,sz.300244,迪安诊断
2017-06-26,2017-06-30,sz.300253,卫宁健康
2017-06-26,2017-06-30,sz.300257,开山股份
2017-06-26,2017-06-30,sz.300266,兴源环境
2017-06-26,2017-06-30,sz.300273,和佳股份
2017-06-26,2017-06-30,sz.300274,阳光电源
2017-06-26,2017-06-30,sz.300287,飞利信
2017-06-26,2017-06-30,sz.300291,华录百纳
2017-06-26,2017-06-30,sz.300296,利亚德
2017-06-26,2017-06-30,sz.300297,蓝盾股份
2017-06-26,2017-06-30,sz.300324,旋极信息
2017-06-26,2017-06-30,sz.300376,易事特
2017-06-26,2017-06-30,sz.300383,光环新网
2017-12-25,2017-12-31,sh.600004,白云机场
2017-12-25,2017-12-31,sh.600006,东风汽车
2017-12-25,2017-12-31,sh.600017,日照港
2017-12-25,2017-12-31,sh.600022,山东钢铁
2017-12-25,2017-12-31,sh.600026,中远海能
2017-12-25,2017-12-31,sh.600037,歌华有线
2017-12-25,2017-12-31,sh.600039,四川路桥
2017-12-25,2017-12-31,sh.600053,九鼎投资
2017-12-25,2017-12-31,sh.600056,中国医药
2017-12-25,2017-12-31,sh.600058,五矿发展
2017-12-25,2017-12-31,sh.600059,古越龙山
2017-12-25,2017-12-31,sh.600060,海信电器
2017-12-25,2017-12-31,sh.600062,华润双鹤
2017-12-25,2017-12-31,sh.600064,南京高科
2017-12-25,2017-12-31,sh.600073,上海梅林
2017-12-25,2017-12-31,sh.600079,人福医药
2017-12-25,2017-12-31,sh.600086,东方金钰
2017-12-25,2017-12-31,sh.600094,大名城
